signal_index,symbol,signal_date,market_cap,sector,status,signal_candle_high,entry_price,entry_date,exit_price,exit_date,exit_reason,months_held,total_return_percent,cagr_percent,cmgr_percent,max_high,max_high_date,drawdown_percent,stop_loss_price,target1_price,target2_price
2375,ORTINGLOBE,01-06-2023,Smallcap,Healthcare,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2376,VETO,01-06-2023,Smallcap,Industrials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2377,PILANIINVS,01-06-2023,Midcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2378,GINNIFILA,01-06-2023,Smallcap,Textiles,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2379,SUNDRMBRAK,01-06-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2380,WHEELS,01-06-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2381,GKWLIMITED,01-06-2023,Smallcap,,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2382,BAJAJHIND,03-07-2023,Smallcap,FMCG,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2383,UMANGDAIRY,03-07-2023,Smallcap,FMCG,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2384,LICHSGFIN,03-07-2023,Largecap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2385,LUPIN,03-07-2023,Largecap,Healthcare,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2386,MIRCELECTR,03-07-2023,Smallcap,Consumer Discretionary,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2387,MOREPENLAB,03-07-2023,Smallcap,Healthcare,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2388,PEL,03-07-2023,Largecap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2389,UCAL,03-07-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2390,GLAXO,03-07-2023,Largecap,Healthcare,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2391,INDIANHUME,03-07-2023,Smallcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2392,TEXINFRA,03-07-2023,Smallcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2393,TRF,03-07-2023,Smallcap,Industrials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2394,WALCHANNAG,03-07-2023,Smallcap,Industrials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2395,GILLETTE,03-07-2023,Largecap,FMCG,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2396,GICHSGFIN,03-07-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2397,MUTHOOTCAP,03-07-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2398,PIONEEREMB,03-07-2023,Smallcap,Textiles,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2399,MUNJALSHOW,03-07-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2400,KITEX,03-07-2023,Smallcap,Consumer Discretionary,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2401,VENKEYS,03-07-2023,Smallcap,FMCG,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2402,JMFINANCIL,03-07-2023,Midcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2403,PLASTIBLEN,03-07-2023,Smallcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2404,EMAMILTD,03-07-2023,Largecap,FMCG,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2405,IOB,03-07-2023,Largecap,Bank,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2406,UNIONBANK,03-07-2023,Largecap,Bank,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2407,BAGFILMS,03-07-2023,Smallcap,Media,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2408,SUZLON,03-07-2023,Largecap,Industrials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2409,ASMS,03-07-2023,Smallcap,I.T,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2410,JAGRAN,03-07-2023,Smallcap,Media,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2411,TICL,03-07-2023,Smallcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2412,ASAHISONG,03-07-2023,Smallcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2413,PURVA,03-07-2023,Midcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2414,INDOWIND,03-07-2023,Smallcap,Power & Utilities,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2415,RANEENGINE,03-07-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2416,DBCORP,03-07-2023,Smallcap,Media,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2417,PFS,03-07-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2418,BROOKS,03-07-2023,Smallcap,Healthcare,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2419,APLLTD,03-07-2023,Midcap,Healthcare,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2420,VMART,03-07-2023,Midcap,Consumer Discretionary,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2421,SNOWMAN,03-07-2023,Smallcap,Transportation,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2422,OSWALGREEN,03-07-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2423,VEEDOL,03-07-2023,Smallcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2424,HMT,01-08-2023,Midcap,Industrials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2425,JISLJALEQS,01-08-2023,Smallcap,Plastic products,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2426,WHIRLPOOL,01-08-2023,Midcap,Consumer Discretionary,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2427,PILITA,01-08-2023,Smallcap,Plastic products,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2428,RALLIS,01-08-2023,Midcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2429,CASTROLIND,01-08-2023,Midcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2430,KESORAMIND,01-08-2023,Smallcap,Miscellaneous,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2431,TIL,01-08-2023,Smallcap,Industrials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2432,OCCL,01-08-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2433,SUNTECK,01-08-2023,Midcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2434,AVANTIFEED,01-08-2023,Midcap,FMCG,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2435,MADHAV,01-08-2023,Smallcap,Consumer Discretionary,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2436,DIGISPICE,01-08-2023,Smallcap,I.T,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2437,RSSOFTWARE,01-08-2023,Smallcap,I.T,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2438,PARASPETRO,01-08-2023,Smallcap,Textiles,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2439,DREDGECORP,01-08-2023,Smallcap,Miscellaneous,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2440,CCHHL,01-08-2023,Smallcap,Services,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2441,DBSTOCKBRO,01-08-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2442,PATELENG,01-08-2023,Smallcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2443,DHANBANK,01-08-2023,Smallcap,Bank,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2444,GEOJITFSL,01-08-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2445,RAMCOIND,01-08-2023,Smallcap,Building Materials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2446,BFUTILITIE,01-08-2023,Smallcap,Power & Utilities,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2447,BAGFILMS,01-08-2023,Smallcap,Media,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2448,NECLIFE,01-08-2023,Smallcap,Healthcare,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2449,VISASTEEL,01-08-2023,Smallcap,Metals & Mining,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2450,SUNTV,01-08-2023,Largecap,Media,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2451,SUTLEJTEX,01-08-2023,Smallcap,Textiles,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2452,SPARC,01-08-2023,Smallcap,Healthcare,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2453,PPAP,01-08-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2454,ONMOBILE,01-08-2023,Smallcap,Telecom-Service,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2455,ASHOKA,01-08-2023,Midcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2456,DELPHIFX,01-08-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2457,NBCC,01-08-2023,Largecap,Miscellaneous,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2458,PROZONER,01-08-2023,Smallcap,Miscellaneous,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2459,CARERATING,01-08-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2460,REPCOHOME,01-08-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2461,GULFOILLUB,01-08-2023,Midcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2462,QUICKHEAL,01-08-2023,Smallcap,I.T,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2463,JISLDVREQS,01-08-2023,Smallcap,Plastic products,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2464,ANTGRAPHIC,01-08-2023,Smallcap,Industrials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2465,UNITEDTEA,01-08-2023,Smallcap,FMCG,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2466,NIFTYMEDIA,01-08-2023,Smallcap,Indices,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2467,IFCI,01-09-2023,Midcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2468,MTNL,01-09-2023,Smallcap,Telecom,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2469,SPMLINFRA,01-09-2023,Smallcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2470,HEUBACHIND,01-09-2023,Smallcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2471,STCINDIA,01-09-2023,Smallcap,Services,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2472,AROGRANITE,01-09-2023,Smallcap,Consumer Discretionary,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2473,ASHIMASYN,01-09-2023,Smallcap,Miscellaneous,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2474,OMAXAUTO,01-09-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2475,BODALCHEM,01-09-2023,Smallcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2476,ELECTHERM,01-09-2023,Smallcap,Metals & Mining,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2477,MOHITIND,01-09-2023,Smallcap,Textiles,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2478,BANKINDIA,01-09-2023,Largecap,Bank,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2479,ADROITINFO,01-09-2023,Smallcap,I.T,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2480,UMESLTD,01-09-2023,Smallcap,I.T,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2481,VISESHINFO,01-09-2023,Smallcap,I.T,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2482,PNB,01-09-2023,Largecap,Bank,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2483,GULFPETRO,01-09-2023,Smallcap,Chemicals,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2484,JPPOWER,01-09-2023,Midcap,Power & Utilities,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2485,MSPL,01-09-2023,Smallcap,Metals & Mining,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2486,GVKPIL,01-09-2023,Smallcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2487,EMKAY,01-09-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2488,SHIVAMAUTO,01-09-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2489,RAJTV,01-09-2023,Smallcap,Media,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2490,V2RETAIL,01-09-2023,Midcap,Consumer Discretionary,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2491,CENTRALBK,01-09-2023,Largecap,Bank,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2492,EDELWEISS,01-09-2023,Midcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2493,KAUSHALYA,01-09-2023,Smallcap,Services,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2494,RANEENGINE,01-09-2023,Smallcap,Auto,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2495,RTNPOWER,01-09-2023,Midcap,Power & Utilities,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2496,EMMBI,01-09-2023,Smallcap,Industrials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2497,EMAMIREAL,01-09-2023,Smallcap,Realty,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2498,BAJAJCON,01-09-2023,Smallcap,FMCG,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2499,INVENTURE,01-09-2023,Smallcap,Financials,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2500,ESSARSHPNG,01-09-2023,Smallcap,Transportation,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2501,DPSCLTD,01-09-2023,Smallcap,Power & Utilities,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2502,PILITA,03-10-2023,Smallcap,Plastic products,Completed,,,,,,Target 2 - Below 21 EMA,0,0,0,0,,,0,,,
2503,PTL,03-10-2023,Smallcap,Miscellaneous,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2504,SUPERSPIN,03-10-2023,Smallcap,Miscellaneous,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2505,PRAENG,03-10-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2506,CREATIVEYE,03-10-2023,Smallcap,Media,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2507,NDL,03-10-2023,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2508,ASMS,03-10-2023,Smallcap,I.T,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2509,VISASTEEL,03-10-2023,Smallcap,Metals & Mining,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2510,ANKITMETAL,03-10-2023,Smallcap,Metals & Mining,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2511,NECCLTD,03-10-2023,Smallcap,Transportation,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2512,GULFOILLUB,03-10-2023,Midcap,Chemicals,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2513,ARE&M,01-11-2023,Midcap,Auto,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2514,RALLIS,01-11-2023,Midcap,Chemicals,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2515,UCAL,01-11-2023,Smallcap,Auto,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2516,BPCL,01-11-2023,Largecap,Energy,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2517,BLISSGVS,01-11-2023,Smallcap,Healthcare,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2518,HEUBACHIND,01-11-2023,Smallcap,Chemicals,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2519,HIMATSEIDE,01-11-2023,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2520,GREENPLY,01-11-2023,Smallcap,Building Materials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2521,BALAJITELE,01-11-2023,Smallcap,Media,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2522,NOIDATOLL,01-11-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2523,JPASSOCIAT,01-11-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2524,MORARJEE,01-11-2023,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2525,NDL,01-11-2023,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2526,IL&FSENGG,01-11-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2527,BURNPUR,01-11-2023,Smallcap,Building Materials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2528,RANEENGINE,01-11-2023,Smallcap,Auto,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2529,MBLINFRA,01-11-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2530,RPPINFRA,01-11-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2531,SHEKHAWATI,01-11-2023,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2532,RUSHIL,01-11-2023,Smallcap,Building Materials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2533,NECCLTD,01-11-2023,Smallcap,Transportation,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2534,ANTGRAPHIC,01-11-2023,Smallcap,Industrials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2535,LIQUIDBEES,01-11-2023,Smallcap,Indices,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2536,VEDL,01-12-2023,Largecap,Metals & Mining,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2537,RAMANEWS,01-12-2023,Smallcap,Miscellaneous,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2538,AYMSYNTEX,01-12-2023,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2539,IVC,01-12-2023,Smallcap,Financials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2540,SAMBHAAV,01-12-2023,Smallcap,Media,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2541,KOHINOOR,01-12-2023,Smallcap,FMCG,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2542,JYOTISTRUC,01-12-2023,Smallcap,Industrials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2543,WILLAMAGOR,01-12-2023,Smallcap,Financials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2544,SUPERSPIN,01-12-2023,Smallcap,Miscellaneous,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2545,AARTIIND,01-12-2023,Midcap,Chemicals,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2546,BIL,01-12-2023,Smallcap,Consumer Discretionary,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2547,21STCENMGM,01-12-2023,Smallcap,Financials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2548,NILAINFRA,01-12-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2549,BYKE,01-12-2023,Smallcap,Services,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2550,CUB,01-12-2023,Midcap,Bank,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2551,ENERGYDEV,01-12-2023,Smallcap,Power & Utilities,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2552,STAR,01-12-2023,Midcap,Healthcare,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2553,JHS,01-12-2023,Smallcap,FMCG,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2554,SHIVAMAUTO,01-12-2023,Smallcap,Auto,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2555,ZEEMEDIA,01-12-2023,Smallcap,Media,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2556,HUBTOWN,01-12-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2557,BGRENERGY,01-12-2023,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2558,SHAH,01-12-2023,Smallcap,Metals & Mining,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2559,LOVABLE,01-12-2023,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2560,ZUARI,01-12-2023,Smallcap,Chemicals,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2561,ADANIENSOL,01-12-2023,Largecap,Power & Utilities,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2562,ORTINGLOBE,01-12-2023,Smallcap,Healthcare,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2563,NAVKARCORP,01-12-2023,Smallcap,Transportation,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2564,TEAMLEASE,01-12-2023,Smallcap,Miscellaneous,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2565,CROMPTON,01-12-2023,Midcap,Consumer Discretionary,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2566,NAGAFERT,01-12-2023,Smallcap,Chemicals,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2567,RAMANEWS,01-01-2024,Smallcap,Miscellaneous,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2568,RELINFRA,01-01-2024,Midcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2569,MANUGRAPH,01-01-2024,Smallcap,Industrials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2570,OCCL,01-01-2024,Smallcap,Financials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2571,UNITECH,01-01-2024,Smallcap,Realty,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2572,SEQUENT,01-01-2024,Smallcap,Healthcare,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2573,AVANTIFEED,01-01-2024,Midcap,FMCG,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2574,ORICONENT,01-01-2024,Smallcap,Industrials,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2575,MAHASTEEL,01-01-2024,Smallcap,Metals & Mining,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2576,AROGRANITE,01-01-2024,Smallcap,Consumer Discretionary,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2577,AARVEEDEN,01-01-2024,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2578,MOTHERSON,01-01-2024,Largecap,Auto,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2579,BODALCHEM,01-01-2024,Smallcap,Chemicals,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2580,JUBLPHARMA,01-01-2024,Midcap,Healthcare,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2581,ALANKIT,01-01-2024,Smallcap,I.T,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2582,PANACEABIO,01-01-2024,Smallcap,Healthcare,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2583,MOHITIND,01-01-2024,Smallcap,Textiles,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2584,ADROITINFO,01-01-2024,Smallcap,I.T,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2585,WOCKPHARMA,01-01-2024,Largecap,Healthcare,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2586,VISESHINFO,01-01-2024,Smallcap,I.T,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2587,NITCO,01-01-2024,Smallcap,Services,Completed,,,,,,End of Data,0,0,0,0,,,0,,,
2588,ORIENTALTL,01-01-2024,Smallcap,Services,Failed,,,,,,End of Data,0,0,0,0,,,0,,,
2589,SUPREMEINF,01-01-2024,Smallcap,Realty,Failed,,,,,,End of Data,0,0,0,0,,,0,,,
2590,SEPC,01-01-2024,Smallcap,Realty,Failed,,,,,,End of Data,0,0,0,0,,,0,,,
2591,KIRIINDUS,01-01-2024,Smallcap,Chemicals,Failed,,,,,,End of Data,0,0,0,0,,,0,,,
2592,INDTERRAIN,01-01-2024,Smallcap,Textiles,Failed,,,,,,End of Data,0,0,0,0,,,0,,,
