Date,Stock_Ticker,Market_Cap,HA_Close,EMA_89
2020-07-01,ULTRACEMCO,Large Cap,3886.42,3422.51
2020-06-01,HINDUNILVR,Large Cap,1945.14,1210.22
2020-06-01,INFY,Large Cap,636.29,492.95
2020-06-01,ASIANPAINT,Large Cap,1622.27,1107.72
2020-06-01,KOTAKBANK,Large Cap,1311.02,1025.63
2020-06-01,TITAN,Large Cap,931.09,712.64
2020-06-01,ULTRACEMCO,Large Cap,3737.76,3411.13
2020-06-01,CIPLA,Mid Cap,626.86,503.75
2020-06-01,RELIANCE,Large Cap,729.8,408.58
2020-06-01,HDFCBANK,Large Cap,470.05,381.42
2020-06-01,ADANIPORTS,Mid Cap,329.0,302.21
2020-06-01,TCS,Large Cap,1892.98,1407.45
2020-06-01,NESTLEIND,Large Cap,789.41,422.64
2020-06-01,BHARTIARTL,Large Cap,537.59,340.84
2020-06-01,MARUTI,Large Cap,5399.31,5354.08
2020-06-01,POWERGRID,Large Cap,72.52,67.04
2020-06-01,WIPRO,Large Cap,103.01,101.06
2020-05-01,TCS,Large Cap,1823.31,1395.51
2020-05-01,BHARTIARTL,Large Cap,520.69,336.0
2020-05-01,ULTRACEMCO,Large Cap,3542.71,3403.1
2020-05-01,KOTAKBANK,Large Cap,1256.85,1018.61
2020-05-01,TITAN,Large Cap,892.65,707.27
2020-05-01,HINDUNILVR,Large Cap,1908.64,1192.15
2020-05-01,POWERGRID,Large Cap,68.76,66.91
2020-05-01,HDFCBANK,Large Cap,438.72,379.25
2020-05-01,CIPLA,Mid Cap,592.18,500.72
2020-05-01,NESTLEIND,Large Cap,800.72,413.62
2020-05-01,RELIANCE,Large Cap,667.17,400.68
2020-05-01,ASIANPAINT,Large Cap,1597.94,1095.07
2020-05-01,INFY,Large Cap,607.32,489.42
2020-04-01,TITAN,Large Cap,931.79,702.7
2020-04-01,HDFCBANK,Large Cap,428.66,377.78
2020-04-01,ASIANPAINT,Large Cap,1623.42,1082.69
2020-04-01,TCS,Large Cap,1739.67,1384.98
2020-04-01,BHARTIARTL,Large Cap,454.69,331.45
2020-04-01,KOTAKBANK,Large Cap,1274.45,1012.74
2020-04-01,NESTLEIND,Large Cap,778.85,404.09
2020-04-01,POWERGRID,Large Cap,68.89,66.86
2020-04-01,RELIANCE,Large Cap,573.55,394.12
2020-04-01,HINDUNILVR,Large Cap,2110.06,1174.51
2020-04-01,INFY,Large Cap,581.72,486.52
2020-03-01,TCS,Large Cap,1725.34,1376.22
2020-03-01,INFY,Large Cap,583.76,484.17
2020-03-01,ULTRACEMCO,Large Cap,3573.91,3402.91
2020-03-01,HINDUNILVR,Large Cap,1956.52,1151.43
2020-03-01,KOTAKBANK,Large Cap,1395.31,1006.29
2020-03-01,NESTLEIND,Large Cap,706.1,394.84
2020-03-01,ASIANPAINT,Large Cap,1626.14,1069.34
2020-03-01,TITAN,Large Cap,1035.74,697.05
2020-03-01,HDFCBANK,Large Cap,464.32,376.53
2020-03-01,BHARTIARTL,Large Cap,447.52,328.41
2020-03-01,POWERGRID,Large Cap,68.35,66.81
2020-03-01,RELIANCE,Large Cap,527.15,389.69
2020-02-01,MARUTI,Large Cap,6300.86,5388.38
2020-02-01,SBIN,Large Cap,287.93,248.14
2020-02-01,ASIANPAINT,Large Cap,1729.71,1055.58
2020-02-01,JSWSTEEL,Mid Cap,237.48,192.06
2020-02-01,HINDUNILVR,Large Cap,1957.33,1131.52
2020-02-01,ULTRACEMCO,Large Cap,4215.15,3398.68
2020-02-01,INFY,Large Cap,666.93,481.71
2020-02-01,TCS,Large Cap,1905.52,1367.59
2020-02-01,AXISBANK,Large Cap,716.4,536.4
2020-02-01,HDFCBANK,Large Cap,560.11,374.36
2020-02-01,BHARTIARTL,Large Cap,494.46,325.47
2020-02-01,ADANIPORTS,Mid Cap,343.26,303.45
2020-02-01,KOTAKBANK,Large Cap,1657.6,996.67
2020-02-01,POWERGRID,Large Cap,76.21,66.78
2020-02-01,RELIANCE,Large Cap,622.6,386.29
2020-02-01,NESTLEIND,Large Cap,726.94,387.14
2020-02-01,LT,Large Cap,1186.92,1030.87
2020-02-01,WIPRO,Large Cap,109.48,101.58
2020-02-01,TITAN,Large Cap,1212.64,688.68
2020-01-01,TITAN,Large Cap,1165.95,675.7
2020-01-01,TCS,Large Cap,1965.11,1354.27
2020-01-01,HINDUNILVR,Large Cap,1818.84,1111.06
2020-01-01,JSWSTEEL,Mid Cap,246.94,190.94
2020-01-01,NESTLEIND,Large Cap,693.57,378.73
2020-01-01,GRASIM,Mid Cap,746.7,731.55
2020-01-01,POWERGRID,Large Cap,79.56,66.54
2020-01-01,SBIN,Large Cap,299.57,247.16
2020-01-01,ULTRACEMCO,Large Cap,4188.93,3378.45
2020-01-01,HDFCBANK,Large Cap,582.31,369.75
2020-01-01,AXISBANK,Large Cap,734.62,531.94
2020-01-01,RELIANCE,Large Cap,664.97,380.44
2020-01-01,LT,Large Cap,1240.89,1027.0
2020-01-01,INFY,Large Cap,660.7,477.12
2020-01-01,WIPRO,Large Cap,114.98,101.38
2020-01-01,MARUTI,Large Cap,6828.77,5365.78
2020-01-01,ASIANPAINT,Large Cap,1700.77,1038.88
2020-01-01,ADANIPORTS,Mid Cap,359.56,302.47
2020-01-01,KOTAKBANK,Large Cap,1664.48,980.3
2020-01-01,BHARTIARTL,Large Cap,458.89,321.28
2019-12-01,ITC,Large Cap,189.35,188.41
2019-12-01,TCS,Large Cap,1936.19,1339.1
2019-12-01,MARUTI,Large Cap,6876.19,5329.46
2019-12-01,NESTLEIND,Large Cap,668.39,370.91
2019-12-01,JSWSTEEL,Mid Cap,247.67,189.55
2019-12-01,POWERGRID,Large Cap,78.02,66.22
2019-12-01,INFY,Large Cap,627.51,472.57
2019-12-01,GRASIM,Mid Cap,755.17,731.17
2019-12-01,BHARTIARTL,Large Cap,437.37,317.86
2019-12-01,ADANIPORTS,Mid Cap,357.11,301.05
2019-12-01,SBIN,Large Cap,306.86,245.85
2019-12-01,RELIANCE,Large Cap,697.83,373.37
2019-12-01,ULTRACEMCO,Large Cap,4026.68,3358.33
2019-12-01,ASIANPAINT,Large Cap,1670.62,1022.45
2019-12-01,HDFCBANK,Large Cap,590.05,364.48
2019-12-01,TITAN,Large Cap,1157.34,663.53
2019-12-01,HINDUNILVR,Large Cap,1812.86,1093.5
2019-12-01,LT,Large Cap,1215.0,1021.69
2019-12-01,WIPRO,Large Cap,114.68,101.04
2019-12-01,AXISBANK,Large Cap,738.98,526.91
2019-12-01,KOTAKBANK,Large Cap,1651.56,963.31
2019-11-01,ITC,Large Cap,199.23,188.39
2019-11-01,BHARTIARTL,Large Cap,385.17,314.89
2019-11-01,HINDUNILVR,Large Cap,1919.86,1075.6
2019-11-01,POWERGRID,Large Cap,80.18,65.92
2019-11-01,NESTLEIND,Large Cap,671.11,363.51
2019-11-01,ULTRACEMCO,Large Cap,4057.39,3341.71
2019-11-01,TCS,Large Cap,1976.25,1324.25
2019-11-01,WIPRO,Large Cap,117.19,100.7
2019-11-01,INFY,Large Cap,613.53,468.71
2019-11-01,TITAN,Large Cap,1213.4,651.25
2019-11-01,ASIANPAINT,Large Cap,1671.5,1006.33
2019-11-01,KOTAKBANK,Large Cap,1584.18,946.19
2019-11-01,RELIANCE,Large Cap,672.47,365.3
2019-11-01,MARUTI,Large Cap,7004.23,5290.99
2019-11-01,GRASIM,Mid Cap,751.42,730.58
2019-11-01,HDFCBANK,Large Cap,583.42,358.87
2019-11-01,SBIN,Large Cap,301.02,244.34
2019-11-01,ADANIPORTS,Mid Cap,368.88,299.66
2019-11-01,NTPC,Large Cap,94.5,92.9
2019-11-01,LT,Large Cap,1302.36,1016.88
2019-11-01,AXISBANK,Large Cap,733.45,521.63
2019-11-01,JSWSTEEL,Mid Cap,230.96,188.1
2019-10-01,JSWSTEEL,Mid Cap,210.76,187.03
2019-10-01,LT,Large Cap,1355.38,1009.77
2019-10-01,MARUTI,Large Cap,6790.85,5248.28
2019-10-01,RELIANCE,Large Cap,623.2,357.65
2019-10-01,TCS,Large Cap,1959.6,1308.0
2019-10-01,WIPRO,Large Cap,116.83,100.29
2019-10-01,ADANIPORTS,Mid Cap,391.36,297.93
2019-10-01,AXISBANK,Large Cap,702.11,516.35
2019-10-01,BHARTIARTL,Large Cap,350.52,313.14
2019-10-01,TITAN,Large Cap,1270.33,637.23
2019-10-01,INFY,Large Cap,635.04,465.1
2019-10-01,ULTRACEMCO,Large Cap,4067.45,3323.87
2019-10-01,HDFCBANK,Large Cap,569.3,353.27
2019-10-01,KOTAKBANK,Large Cap,1597.84,930.29
2019-10-01,ITC,Large Cap,200.17,188.12
2019-10-01,ASIANPAINT,Large Cap,1694.86,989.75
2019-10-01,NTPC,Large Cap,94.87,92.86
2019-10-01,POWERGRID,Large Cap,82.26,65.57
2019-10-01,HINDUNILVR,Large Cap,1882.83,1054.56
2019-10-01,NESTLEIND,Large Cap,657.84,355.84
2019-10-01,SBIN,Large Cap,264.66,242.92
2019-09-01,POWERGRID,Large Cap,81.61,65.15
2019-09-01,RELIANCE,Large Cap,569.17,351.01
2019-09-01,HINDUNILVR,Large Cap,1764.31,1033.86
2019-09-01,BHARTIARTL,Large Cap,339.66,312.21
2019-09-01,KOTAKBANK,Large Cap,1533.22,913.61
2019-09-01,HDFCBANK,Large Cap,546.24,347.87
2019-09-01,INFY,Large Cap,695.25,460.86
2019-09-01,AXISBANK,Large Cap,673.39,511.71
2019-09-01,LT,Large Cap,1311.69,1001.13
2019-09-01,TITAN,Large Cap,1164.5,621.42
2019-09-01,NTPC,Large Cap,95.59,92.81
2019-09-01,NESTLEIND,Large Cap,611.68,348.3
2019-09-01,SBIN,Large Cap,260.11,242.38
2019-09-01,WIPRO,Large Cap,116.42,99.88
2019-09-01,TCS,Large Cap,1972.06,1291.72
2019-09-01,ASIANPAINT,Large Cap,1592.65,972.13
2019-09-01,JSWSTEEL,Mid Cap,212.6,186.44
2019-09-01,ADANIPORTS,Mid Cap,373.7,295.6
2019-09-01,MARUTI,Large Cap,6128.88,5209.74
2019-09-01,ULTRACEMCO,Large Cap,4043.0,3305.29
2019-09-01,ITC,Large Cap,195.96,187.82
2019-08-01,NTPC,Large Cap,94.98,92.74
2019-08-01,TCS,Large Cap,2030.28,1274.68
2019-08-01,KOTAKBANK,Large Cap,1467.87,898.1
2019-08-01,ASIANPAINT,Large Cap,1484.95,956.59
2019-08-01,INFY,Large Cap,688.62,454.99
2019-08-01,ITC,Large Cap,200.09,187.62
2019-08-01,MARUTI,Large Cap,5506.23,5186.73
2019-08-01,JSWSTEEL,Mid Cap,208.44,185.79
2019-08-01,HINDUNILVR,Large Cap,1636.92,1015.57
2019-08-01,HDFCBANK,Large Cap,515.46,342.9
2019-08-01,SBIN,Large Cap,276.55,241.94
2019-08-01,POWERGRID,Large Cap,83.61,64.74
2019-08-01,LT,Large Cap,1251.03,993.36
2019-08-01,TITAN,Large Cap,1051.22,607.82
2019-08-01,ULTRACEMCO,Large Cap,4016.24,3286.82
2019-08-01,RELIANCE,Large Cap,534.92,345.55
2019-08-01,AXISBANK,Large Cap,666.09,507.66
2019-08-01,WIPRO,Large Cap,123.27,99.47
2019-08-01,NESTLEIND,Large Cap,558.02,341.7
2019-08-01,BHARTIARTL,Large Cap,330.2,311.52
2019-08-01,ADANIPORTS,Mid Cap,350.88,293.64
2019-07-01,KOTAKBANK,Large Cap,1491.29,883.8
2019-07-01,BHARTIARTL,Large Cap,330.71,311.05
2019-07-01,NESTLEIND,Large Cap,536.73,336.27
2019-07-01,LT,Large Cap,1354.68,986.89
2019-07-01,ITC,Large Cap,213.82,187.3
2019-07-01,HINDUNILVR,Large Cap,1592.05,999.98
2019-07-01,INFY,Large Cap,658.36,449.12
2019-07-01,POWERGRID,Large Cap,84.56,64.27
2019-07-01,GRASIM,Mid Cap,821.5,731.67
2019-07-01,JSWSTEEL,Mid Cap,234.68,185.22
2019-07-01,HDFCBANK,Large Cap,547.27,338.57
2019-07-01,NTPC,Large Cap,104.77,92.69
2019-07-01,RELIANCE,Large Cap,543.26,340.8
2019-07-01,ASIANPAINT,Large Cap,1359.27,943.33
2019-07-01,ULTRACEMCO,Large Cap,4314.27,3268.51
2019-07-01,AXISBANK,Large Cap,736.42,503.69
2019-07-01,SBIN,Large Cap,321.27,241.07
2019-07-01,WIPRO,Large Cap,128.14,98.87
2019-07-01,TITAN,Large Cap,1164.05,596.69
2019-07-01,ADANIPORTS,Mid Cap,378.97,292.2
2019-07-01,MARUTI,Large Cap,5652.28,5178.71
2019-07-01,TCS,Large Cap,1996.97,1255.72
2019-06-01,LT,Large Cap,1422.2,977.64
2019-06-01,TCS,Large Cap,2004.3,1237.07
2019-06-01,KOTAKBANK,Large Cap,1488.55,868.51
2019-06-01,JSWSTEEL,Mid Cap,249.73,183.97
2019-06-01,CIPLA,Mid Cap,527.49,512.82
2019-06-01,MARUTI,Large Cap,6257.18,5166.79
2019-06-01,RELIANCE,Large Cap,579.31,335.7
2019-06-01,POWERGRID,Large Cap,81.08,63.76
2019-06-01,SBIN,Large Cap,325.81,239.05
2019-06-01,ASIANPAINT,Large Cap,1325.15,932.87
2019-06-01,INFY,Large Cap,629.92,443.86
2019-06-01,BHARTIARTL,Large Cap,334.43,310.56
2019-06-01,NESTLEIND,Large Cap,533.44,331.23
2019-06-01,ULTRACEMCO,Large Cap,4487.41,3242.2
2019-06-01,TITAN,Large Cap,1254.34,582.41
2019-06-01,WIPRO,Large Cap,135.46,98.13
2019-06-01,ADANIPORTS,Mid Cap,394.91,290.02
2019-06-01,HDFCBANK,Large Cap,559.66,333.32
2019-06-01,GRASIM,Mid Cap,864.93,729.41
2019-06-01,NTPC,Large Cap,106.53,92.38
2019-06-01,ITC,Large Cap,217.42,186.64
2019-06-01,HINDUNILVR,Large Cap,1623.74,985.08
2019-06-01,AXISBANK,Large Cap,797.28,497.83
2019-05-01,JSWSTEEL,Mid Cap,267.7,182.31
2019-05-01,MARUTI,Large Cap,6363.76,5139.3
2019-05-01,POWERGRID,Large Cap,75.93,63.32
2019-05-01,WIPRO,Large Cap,136.97,97.19
2019-05-01,HDFCBANK,Large Cap,543.11,327.62
2019-05-01,ITC,Large Cap,224.38,185.86
2019-05-01,KOTAKBANK,Large Cap,1450.88,852.88
2019-05-01,BHARTIARTL,Large Cap,319.68,309.95
2019-05-01,TCS,Large Cap,1978.68,1217.72
2019-05-01,NESTLEIND,Large Cap,502.64,326.13
2019-05-01,AXISBANK,Large Cap,774.14,490.28
2019-05-01,RELIANCE,Large Cap,596.76,329.56
2019-05-01,ASIANPAINT,Large Cap,1333.2,922.97
2019-05-01,ULTRACEMCO,Large Cap,4491.61,3210.8
2019-05-01,GRASIM,Mid Cap,854.73,726.0
2019-05-01,NTPC,Large Cap,102.1,92.03
2019-05-01,LT,Large Cap,1330.69,966.43
2019-05-01,TITAN,Large Cap,1153.45,565.47
2019-05-01,INFY,Large Cap,627.56,439.17
2019-05-01,SBIN,Large Cap,304.24,236.86
2019-05-01,CIPLA,Mid Cap,533.05,512.45
2019-05-01,HINDUNILVR,Large Cap,1582.09,968.98
2019-05-01,ADANIPORTS,Mid Cap,383.58,287.38
2019-04-01,GRASIM,Mid Cap,850.47,722.74
2019-04-01,TCS,Large Cap,1932.27,1198.49
2019-04-01,ADANIPORTS,Mid Cap,370.24,284.94
2019-04-01,CIPLA,Mid Cap,517.36,511.93
2019-04-01,ULTRACEMCO,Large Cap,4191.09,3178.42
2019-04-01,NESTLEIND,Large Cap,497.53,321.67
2019-04-01,ASIANPAINT,Large Cap,1393.7,912.6
2019-04-01,HDFCBANK,Large Cap,527.43,322.17
2019-04-01,INFY,Large Cap,636.33,434.4
2019-04-01,TITAN,Large Cap,1110.02,550.6
2019-04-01,WIPRO,Large Cap,130.55,96.19
2019-04-01,POWERGRID,Large Cap,78.59,63.0
2019-04-01,HINDUNILVR,Large Cap,1553.46,953.48
2019-04-01,NTPC,Large Cap,104.79,91.77
2019-04-01,SBIN,Large Cap,292.46,235.16
2019-04-01,ITC,Large Cap,230.66,184.89
2019-04-01,AXISBANK,Large Cap,763.15,483.1
2019-04-01,JSWSTEEL,Mid Cap,276.85,180.16
2019-04-01,LT,Large Cap,1262.72,957.22
2019-04-01,RELIANCE,Large Cap,611.02,322.8
2019-04-01,MARUTI,Large Cap,6456.27,5108.34
2019-04-01,KOTAKBANK,Large Cap,1352.77,837.76
2019-03-01,AXISBANK,Large Cap,740.47,476.0
2019-03-01,INFY,Large Cap,626.44,429.29
2019-03-01,RELIANCE,Large Cap,578.85,315.5
2019-03-01,MARUTI,Large Cap,6384.79,5074.17
2019-03-01,ASIANPAINT,Large Cap,1369.01,900.41
2019-03-01,NESTLEIND,Large Cap,486.82,317.21
2019-03-01,LT,Large Cap,1234.13,949.47
2019-03-01,WIPRO,Large Cap,126.24,95.31
2019-03-01,TITAN,Large Cap,1059.95,536.43
2019-03-01,POWERGRID,Large Cap,75.66,62.61
2019-03-01,ULTRACEMCO,Large Cap,3824.51,3152.75
2019-03-01,HDFCBANK,Large Cap,504.37,316.97
2019-03-01,ADANIPORTS,Mid Cap,340.62,282.78
2019-03-01,NTPC,Large Cap,99.48,91.44
2019-03-01,GRASIM,Mid Cap,788.69,719.5
2019-03-01,JSWSTEEL,Mid Cap,265.5,177.7
2019-03-01,HINDUNILVR,Large Cap,1548.27,938.27
2019-03-01,TCS,Large Cap,1814.54,1179.89
2019-03-01,ITC,Large Cap,221.57,183.73
2019-03-01,SBIN,Large Cap,277.06,233.71
2019-03-01,CIPLA,Mid Cap,513.04,511.79
2019-03-01,KOTAKBANK,Large Cap,1278.52,824.71
2019-02-01,GRASIM,Mid Cap,718.81,717.75
2019-02-01,ITC,Large Cap,213.42,182.76
2019-02-01,TITAN,Large Cap,998.48,523.12
2019-02-01,MARUTI,Large Cap,6436.29,5040.87
2019-02-01,ASIANPAINT,Large Cap,1334.01,888.5
2019-02-01,SBIN,Large Cap,260.08,232.61
2019-02-01,RELIANCE,Large Cap,554.99,308.81
2019-02-01,INFY,Large Cap,636.38,424.28
2019-02-01,ULTRACEMCO,Large Cap,3540.52,3135.68
2019-02-01,JSWSTEEL,Mid Cap,254.96,175.47
2019-02-01,NESTLEIND,Large Cap,500.37,312.9
2019-02-01,AXISBANK,Large Cap,707.54,469.28
2019-02-01,ADANIPORTS,Mid Cap,321.65,281.31
2019-02-01,LT,Large Cap,1180.54,942.24
2019-02-01,KOTAKBANK,Large Cap,1242.92,813.17
2019-02-01,POWERGRID,Large Cap,72.78,62.27
2019-02-01,WIPRO,Large Cap,131.49,94.53
2019-02-01,TCS,Large Cap,1802.89,1163.76
2019-02-01,HINDUNILVR,Large Cap,1595.14,922.77
2019-02-01,HDFCBANK,Large Cap,480.45,312.2
2019-01-01,RELIANCE,Large Cap,522.3,302.53
2019-01-01,MARUTI,Large Cap,6543.17,5005.31
2019-01-01,SBIN,Large Cap,271.09,231.91
2019-01-01,ASIANPAINT,Large Cap,1317.12,877.15
2019-01-01,WIPRO,Large Cap,121.74,93.59
2019-01-01,INFY,Large Cap,600.84,418.87
2019-01-01,NESTLEIND,Large Cap,509.2,308.13
2019-01-01,HDFCBANK,Large Cap,481.04,307.92
2019-01-01,JSWSTEEL,Mid Cap,266.22,173.45
2019-01-01,LT,Large Cap,1255.9,936.17
2019-01-01,ADANIPORTS,Mid Cap,340.6,280.29
2019-01-01,HINDUNILVR,Large Cap,1611.86,905.63
2019-01-01,KOTAKBANK,Large Cap,1248.04,802.22
2019-01-01,AXISBANK,Large Cap,665.17,463.21
2019-01-01,ITC,Large Cap,217.55,181.98
2019-01-01,GRASIM,Mid Cap,747.73,717.72
2019-01-01,TCS,Large Cap,1746.15,1147.47
2019-01-01,POWERGRID,Large Cap,75.77,62.01
2019-01-01,TITAN,Large Cap,939.31,511.01
2019-01-01,ULTRACEMCO,Large Cap,3596.68,3125.37
2018-12-01,HDFCBANK,Large Cap,483.79,303.49
2018-12-01,HINDUNILVR,Large Cap,1625.62,887.59
2018-12-01,KOTAKBANK,Large Cap,1247.48,790.83
2018-12-01,SBIN,Large Cap,265.96,230.9
2018-12-01,GRASIM,Mid Cap,806.93,716.95
2018-12-01,TITAN,Large Cap,901.53,500.06
2018-12-01,TCS,Large Cap,1754.99,1132.17
2018-12-01,ASIANPAINT,Large Cap,1277.62,865.91
2018-12-01,JSWSTEEL,Mid Cap,285.48,171.08
2018-12-01,ADANIPORTS,Mid Cap,358.15,278.74
2018-12-01,ULTRACEMCO,Large Cap,3852.81,3113.32
2018-12-01,POWERGRID,Large Cap,74.57,61.65
2018-12-01,ITC,Large Cap,216.54,181.07
2018-12-01,NESTLEIND,Large Cap,492.32,302.99
2018-12-01,LT,Large Cap,1302.59,928.0
2018-12-01,INFY,Large Cap,573.14,414.22
2018-12-01,AXISBANK,Large Cap,617.66,458.05
2018-12-01,MARUTI,Large Cap,7090.31,4966.01
2018-12-01,RELIANCE,Large Cap,503.17,296.92
2018-12-01,WIPRO,Large Cap,116.15,92.87
2018-11-01,CIPLA,Mid Cap,550.92,512.75
2018-11-01,AXISBANK,Large Cap,603.86,453.96
2018-11-01,SBIN,Large Cap,263.2,230.01
2018-11-01,LT,Large Cap,1269.03,918.4
2018-11-01,KOTAKBANK,Large Cap,1168.77,779.13
2018-11-01,ASIANPAINT,Large Cap,1218.61,855.36
2018-11-01,ITC,Large Cap,216.99,180.17
2018-11-01,WIPRO,Large Cap,114.08,92.27
2018-11-01,MARUTI,Large Cap,6707.1,4911.58
2018-11-01,JSWSTEEL,Mid Cap,303.03,168.15
2018-11-01,NTPC,Large Cap,94.19,91.39
2018-11-01,HINDUNILVR,Large Cap,1526.38,868.68
2018-11-01,ULTRACEMCO,Large Cap,3645.51,3094.37
2018-11-01,INFY,Large Cap,565.36,410.15
2018-11-01,POWERGRID,Large Cap,72.66,61.32
2018-11-01,RELIANCE,Large Cap,497.1,291.63
2018-11-01,NESTLEIND,Large Cap,472.39,298.14
2018-11-01,TITAN,Large Cap,864.18,489.78
2018-11-01,HDFCBANK,Large Cap,463.62,298.87
2018-11-01,GRASIM,Mid Cap,816.5,714.65
2018-11-01,TCS,Large Cap,1736.12,1116.22
2018-11-01,ADANIPORTS,Mid Cap,330.31,276.71
2018-10-01,TITAN,Large Cap,787.24,480.15
2018-10-01,POWERGRID,Large Cap,73.64,61.03
2018-10-01,SBIN,Large Cap,248.45,229.15
2018-10-01,ULTRACEMCO,Large Cap,3594.04,3080.21
2018-10-01,WIPRO,Large Cap,113.22,91.71
2018-10-01,AXISBANK,Large Cap,584.22,450.11
2018-10-01,RELIANCE,Large Cap,510.61,286.35
2018-10-01,HDFCBANK,Large Cap,450.26,294.64
2018-10-01,ADANIPORTS,Mid Cap,307.13,275.33
2018-10-01,MARUTI,Large Cap,6547.34,4865.44
2018-10-01,INFY,Large Cap,593.5,406.16
2018-10-01,JSWSTEEL,Mid Cap,329.35,164.68
2018-10-01,ITC,Large Cap,220.57,179.22
2018-10-01,NESTLEIND,Large Cap,442.1,293.66
2018-10-01,CIPLA,Mid Cap,605.75,511.77
2018-10-01,GRASIM,Mid Cap,874.36,712.03
2018-10-01,ASIANPAINT,Large Cap,1168.71,846.02
2018-10-01,HINDUNILVR,Large Cap,1427.34,851.77
2018-10-01,NTPC,Large Cap,102.7,91.31
2018-10-01,TCS,Large Cap,1844.15,1100.28
2018-10-01,KOTAKBANK,Large Cap,1102.44,769.12
2018-10-01,LT,Large Cap,1160.78,909.39
2018-09-01,POWERGRID,Large Cap,76.04,60.71
2018-09-01,ADANIPORTS,Mid Cap,341.23,274.51
2018-09-01,ITC,Large Cap,237.02,178.15
2018-09-01,SUNPHARMA,Large Cap,600.3,575.81
2018-09-01,TCS,Large Cap,1913.78,1081.11
2018-09-01,BHARTIARTL,Large Cap,317.32,315.55
2018-09-01,SBIN,Large Cap,263.87,228.65
2018-09-01,TITAN,Large Cap,831.03,472.24
2018-09-01,JSWSTEEL,Mid Cap,364.93,160.44
2018-09-01,WIPRO,Large Cap,114.05,91.16
2018-09-01,ULTRACEMCO,Large Cap,4090.01,3066.97
2018-09-01,CIPLA,Mid Cap,627.25,509.35
2018-09-01,HINDUNILVR,Large Cap,1516.63,836.94
2018-09-01,NTPC,Large Cap,105.42,91.02
2018-09-01,RELIANCE,Large Cap,552.28,280.57
2018-09-01,ASIANPAINT,Large Cap,1244.52,837.7
2018-09-01,MARUTI,Large Cap,7695.92,4822.09
2018-09-01,GRASIM,Mid Cap,1004.73,707.84
2018-09-01,LT,Large Cap,1213.39,902.91
2018-09-01,NESTLEIND,Large Cap,477.61,289.83
2018-09-01,HDFCBANK,Large Cap,462.05,290.63
2018-09-01,INFY,Large Cap,611.74,401.33
2018-09-01,AXISBANK,Large Cap,624.13,446.65
2018-09-01,KOTAKBANK,Large Cap,1206.49,760.52
2018-08-01,POWERGRID,Large Cap,74.53,60.31
2018-08-01,WIPRO,Large Cap,101.91,90.56
2018-08-01,NTPC,Large Cap,101.45,90.65
2018-08-01,ASIANPAINT,Large Cap,1333.64,827.18
2018-08-01,ULTRACEMCO,Large Cap,4187.05,3040.52
2018-08-01,ADANIPORTS,Mid Cap,374.2,272.79
2018-08-01,INFY,Large Cap,592.37,395.89
2018-08-01,CIPLA,Mid Cap,614.73,506.3
2018-08-01,BHARTIARTL,Large Cap,332.04,315.51
2018-08-01,HDFCBANK,Large Cap,484.55,286.19
2018-08-01,TITAN,Large Cap,884.55,462.96
2018-08-01,NESTLEIND,Large Cap,496.55,284.98
2018-08-01,MARUTI,Large Cap,8643.0,4747.79
2018-08-01,KOTAKBANK,Large Cap,1283.0,748.99
2018-08-01,AXISBANK,Large Cap,598.17,442.07
2018-08-01,LT,Large Cap,1195.44,894.88
2018-08-01,HINDUNILVR,Large Cap,1579.77,819.37
2018-08-01,SBIN,Large Cap,281.16,227.74
2018-08-01,ITC,Large Cap,237.69,176.63
2018-08-01,JSWSTEEL,Mid Cap,336.17,155.15
2018-08-01,TCS,Large Cap,1816.23,1059.58
2018-08-01,RELIANCE,Large Cap,547.74,273.55
2018-08-01,GRASIM,Mid Cap,991.21,700.17
2018-07-01,ASIANPAINT,Large Cap,1289.99,814.05
2018-07-01,ADANIPORTS,Mid Cap,364.92,270.16
2018-07-01,TITAN,Large Cap,852.9,452.03
2018-07-01,HINDUNILVR,Large Cap,1521.59,799.64
2018-07-01,LT,Large Cap,1171.52,887.09
2018-07-01,NESTLEIND,Large Cap,458.61,279.49
2018-07-01,BHARTIARTL,Large Cap,323.26,315.08
2018-07-01,GRASIM,Mid Cap,953.14,692.62
2018-07-01,RELIANCE,Large Cap,478.67,266.44
2018-07-01,WIPRO,Large Cap,95.6,90.27
2018-07-01,INFY,Large Cap,564.3,390.8
2018-07-01,POWERGRID,Large Cap,71.2,59.94
2018-07-01,AXISBANK,Large Cap,534.25,438.02
2018-07-01,ITC,Large Cap,217.56,175.05
2018-07-01,TCS,Large Cap,1718.85,1039.96
2018-07-01,KOTAKBANK,Large Cap,1332.58,735.14
2018-07-01,CIPLA,Mid Cap,594.91,503.49
2018-07-01,JSWSTEEL,Mid Cap,292.96,150.45
2018-07-01,MARUTI,Large Cap,8607.3,4646.76
2018-07-01,HDFCBANK,Large Cap,491.07,281.05
2018-07-01,SBIN,Large Cap,254.97,226.36
2018-07-01,ULTRACEMCO,Large Cap,3852.66,3010.78
2018-07-01,NTPC,Large Cap,96.75,90.37
2018-06-01,SBIN,Large Cap,247.74,225.61
2018-06-01,NESTLEIND,Large Cap,441.03,274.83
2018-06-01,AXISBANK,Large Cap,523.25,435.51
2018-06-01,TCS,Large Cap,1617.66,1022.3
2018-06-01,LT,Large Cap,1190.31,879.69
